gcc -fopenmp -c src/main.c
gcc -fopenmp -c src/parallel_tasks.c
gcc -fopenmp -c src/utilities.c
gcc -fopenmp -lm -g -o schooling main.o parallel_tasks.o utilities.o
rm -f *.o
Fish #	x	y	w
86230	68.20	-76.63	71.33
86231	-28.54	-40.38	74.07
86232	56.09	0.48	71.15
86233	25.32	-67.35	69.13
86234	-16.74	13.91	68.22
86235	93.18	93.07	74.39
86236	70.25	42.86	71.59
86237	85.52	58.80	72.92
86238	-24.40	19.23	70.28
86239	-3.03	-78.58	73.77
86240	19.67	-2.96	72.71
86241	30.99	-48.88	71.11
86242	20.48	-21.96	70.68
86243	-3.32	-40.53	75.92
86244	14.41	49.83	71.38
86245	11.42	-17.19	71.36
86246	73.80	81.48	72.05
86247	42.63	30.29	69.96
86248	-17.24	-33.65	72.53
86249	61.94	67.22	67.55
86250	79.66	54.13	78.27
86251	59.89	49.31	73.62
86252	-2.41	45.21	72.07
86253	8.91	72.99	73.26
86254	-36.57	-95.12	70.61
86255	94.01	84.50	71.68
86256	2.92	25.59	77.17
86257	-64.98	-77.20	72.39
86258	-96.97	31.30	71.19
86259	-15.13	16.24	74.23
86260	-18.07	93.09	74.57
86261	99.45	-44.07	69.86
86262	75.78	41.28	73.38
86263	84.82	-42.06	74.09
86264	-90.58	46.96	70.98
86265	-76.24	89.28	72.75
86266	0.29	84.05	75.16
86267	37.19	98.08	70.83
86268	28.06	-52.30	71.51
86269	71.07	91.49	70.88
86270	-48.22	64.48	70.79
86271	75.59	54.70	69.30
86272	-11.33	-90.79	75.80
86273	78.30	-8.69	73.15
86274	42.31	-38.44	73.30
86275	-90.05	-75.37	70.31
86276	-44.94	-91.20	73.09
86277	-20.44	-69.76	72.92
86278	50.08	-35.62	67.86
86279	-12.03	59.71	74.18
86280	-87.86	12.53	73.11
86281	48.39	13.23	71.71
86282	-4.22	-13.82	75.37
86283	10.71	-74.96	72.69
86284	33.48	-17.81	73.78
86285	-83.47	85.67	71.29
86286	-53.33	91.52	73.09
86287	40.37	36.54	69.72
86288	-96.67	17.86	72.65
86289	-71.35	44.83	72.23
86290	79.63	-62.80	74.94
86291	70.07	-63.71	72.23
86292	-54.19	-51.37	71.46
86293	-34.48	97.69	72.43
86294	14.01	54.09	76.83
86295	56.40	25.76	71.09
86296	-32.57	4.19	71.52
86297	-62.01	63.41	72.18
86298	90.37	48.30	72.08
86299	88.04	24.26	73.49
86300	-68.11	-95.03	71.95
86301	8.92	-22.64	70.66
86302	95.89	-49.71	72.45
86303	-87.70	96.62	67.06
86304	67.95	-60.06	72.36
86305	42.45	47.18	74.20
86306	-23.25	11.32	72.18
86307	81.47	23.55	74.63
86308	59.75	-50.81	68.69
86309	21.64	-25.64	67.55
86310	-96.12	-22.97	73.67
86311	98.32	-28.29	76.57
86312	82.82	-62.49	70.82
86313	-66.09	75.19	72.40
86314	87.22	-78.84	68.66
86315	-1.55	-82.90	71.68
86316	-75.27	-90.83	73.29
86317	-5.54	-80.38	69.49
86318	-42.94	7.36	69.96
86319	-81.36	-73.99	71.91
86320	48.50	61.09	73.02
86321	73.60	-73.16	68.40
86322	-28.39	57.26	68.12
86323	50.40	-69.44	70.57
86324	-94.55	-26.97	71.02
86325	3.73	-90.87	70.03
86326	50.67	3.25	70.05
86327	-20.76	33.29	71.04
86328	40.56	13.15	72.65
86329	8.68	28.57	70.65
86330	34.91	-92.87	73.67
86331	48.08	59.44	73.02
86332	-84.70	-58.46	71.83
86333	79.06	-27.24	71.16
86334	50.69	97.10	72.54
86335	-2.02	-0.01	73.32
86336	57.99	-27.63	75.00
86337	25.24	-72.00	73.14
86338	-70.37	-24.37	73.67
86339	-40.84	-65.92	73.25
86340	47.46	63.09	73.40
86341	-55.59	-1.07	71.90
86342	-31.87	23.45	71.93
86343	-67.98	-90.11	69.93
86344	-61.60	41.11	70.96
86345	38.86	72.11	71.84
86346	47.44	-14.26	70.79
86347	31.55	64.74	72.15
86348	25.87	12.61	71.79
86349	-64.10	-23.83	72.06
86350	8.50	35.48	70.51
86351	74.76	-34.31	73.55
86352	-92.55	-0.21	75.04
86353	-6.51	-64.31	76.23
86354	74.42	53.46	68.59
86355	-29.63	21.49	71.60
86356	17.54	15.18	70.83
86357	-80.98	85.48	70.33
86358	-61.77	-47.75	71.73
86359	95.57	-23.77	73.39
86360	94.35	33.83	74.16
86361	-51.45	42.99	73.91
86362	-79.63	80.30	68.68
86363	5.93	47.04	73.07
86364	-7.70	44.23	73.74
86365	-77.59	100.21	72.72
86366	-22.09	97.97	69.88
86367	-35.90	-13.44	74.94
86368	-3.44	58.39	71.34
86369	22.45	-27.62	71.58
86370	12.85	93.42	73.91
86371	92.07	-71.01	68.32
86372	8.20	-86.31	73.28
86373	-84.53	46.23	70.30
86374	-34.86	-89.76	71.04
86375	-76.93	-39.71	73.72
86376	46.47	-27.99	72.14
86377	-98.92	65.24	71.24
86378	-48.89	8.41	73.28
86379	11.88	41.61	72.69
86380	-50.55	34.29	73.21
86381	41.62	29.16	69.14
86382	33.26	-91.88	72.46
86383	-85.08	-70.38	71.65
86384	65.11	37.76	70.38
86385	1.81	-21.25	70.25
86386	30.98	-6.52	71.77
86387	7.74	-61.02	73.24
86388	7.77	23.61	75.67
86389	84.41	73.31	70.11
86390	35.05	-91.12	70.94
86391	-66.60	-19.47	67.83
86392	-19.91	-64.71	71.70
86393	-54.43	31.00	72.64
86394	41.50	55.65	74.06
86395	-25.39	91.74	70.75
86396	-9.25	-83.98	74.32
86397	21.70	-76.39	70.28
86398	-76.06	36.42	72.16
86399	-46.77	89.84	72.13
86400	-26.22	55.84	71.46
86401	-33.00	-95.64	72.19
86402	-50.49	75.14	70.05
86403	-56.66	56.49	73.53
86404	-0.04	-71.44	72.16
86405	29.99	-65.39	69.34
86406	-62.97	62.20	70.19
86407	14.94	16.52	72.95
86408	96.88	60.91	72.78
86409	-52.88	40.18	72.58
86410	17.36	22.13	75.69
86411	32.32	-91.10	73.58
86412	38.35	-46.38	71.50
86413	-66.69	62.89	72.19
86414	90.44	-12.45	74.50
86415	51.73	-37.18	71.19
86416	-58.42	-79.67	72.70
86417	-31.62	-10.50	73.40
86418	94.67	13.12	73.31
86419	-53.62	-4.37	74.66
86420	40.68	76.78	71.75
86421	28.64	78.11	71.00
86422	38.77	-55.02	73.67
86423	-4.36	37.46	71.92
86424	-96.31	44.16	75.00
86425	-22.96	21.24	65.35
86426	-34.51	-89.44	71.91
86427	29.55	-94.36	72.93
86428	-36.82	63.26	70.50
86429	66.53	-45.78	70.46
86430	-51.79	19.26	68.04
86431	17.24	-10.01	71.33
86432	39.19	85.22	73.15
86433	80.49	34.87	71.92
86434	-1.65	-72.33	76.64
86435	-69.70	-61.77	68.51
86436	-95.55	59.54	72.77
86437	-83.26	44.42	69.57
86438	-95.68	10.78	71.38
86439	-17.12	-91.19	75.18
86440	-44.66	58.52	73.32
86441	30.85	20.42	70.34
86442	68.48	-39.00	72.24
86443	26.66	-67.34	73.52
86444	-76.34	-5.01	75.34
86445	-13.92	-27.73	69.49
86446	-86.55	-96.47	70.57
86447	62.86	53.64	67.28
86448	89.95	43.55	72.97
86449	-11.09	-13.70	69.59
86450	71.62	20.01	72.14
86451	26.53	75.67	72.84
86452	-21.25	43.47	72.66
86453	19.90	-17.13	71.16
86454	-43.55	-98.22	69.65
86455	-7.92	11.19	69.26
86456	59.89	-76.47	68.95
86457	-66.79	27.77	72.77
86458	-15.47	59.67	71.12
86459	61.43	8.59	69.08
86460	-46.34	-52.88	72.87
86461	82.26	-33.89	74.42
86462	-49.96	43.73	70.52
86463	-79.65	-60.21	68.79
86464	-11.92	9.06	73.09
86465	27.69	-41.70	71.45
86466	-72.12	-46.38	73.21
86467	-66.03	6.63	75.03
86468	97.69	52.87	72.83
86469	90.90	-46.46	69.73
86470	53.65	-15.82	69.94
86471	66.52	13.54	72.22
86472	8.31	99.33	71.54
86473	-57.89	92.85	72.09
86474	57.01	-96.65	73.91
86475	1.64	-88.13	75.68
86476	-50.54	-17.29	71.45
86477	-21.62	-0.29	73.90
86478	-72.37	-1.27	71.82
86479	39.10	15.71	72.16
86480	-92.41	-34.80	74.34
86481	73.21	-63.13	72.47
86482	20.41	-92.41	73.75
86483	43.90	16.50	72.56
86484	61.46	34.00	70.79
86485	71.64	14.90	69.72
86486	-82.82	37.96	73.65
86487	-70.76	26.30	70.34
86488	35.09	-28.84	70.58
86489	18.74	-5.50	73.81
86490	-26.90	-81.02	69.95
86491	6.96	22.37	72.92
86492	2.69	85.94	72.32
86493	-78.53	29.92	73.59
86494	-14.73	59.78	74.13
86495	-55.37	-6.14	72.47
86496	-75.23	-81.16	72.70
86497	29.93	44.59	71.38
86498	-72.97	-25.37	69.91
86499	-39.31	87.69	70.75
86500	-91.57	-68.87	72.48
86501	2.99	-72.99	69.29
86502	67.69	32.24	74.81
86503	53.91	2.78	70.97
86504	-99.01	-30.15	75.38
86505	97.28	-24.50	71.63
86506	-8.97	3.44	73.83
86507	98.66	93.72	72.41
86508	-10.82	-80.46	74.10
86509	24.64	74.24	72.54
86510	78.52	69.47	68.54
86511	-31.89	-96.31	70.37
86512	87.92	99.04	70.00
86513	48.08	-84.65	70.97
86514	-27.14	-92.03	77.28
86515	-97.16	-19.11	72.33
86516	-61.70	6.43	73.54
86517	7.10	-94.01	71.63
86518	-60.33	-39.99	73.34
86519	9.56	-59.54	72.68
86520	31.05	7.04	69.64
86521	16.36	-77.72	73.93
86522	-87.92	12.62	71.13
86523	-83.60	0.66	73.79
86524	32.16	40.25	69.37
86525	-24.70	11.47	72.27
86526	9.92	43.81	72.15
86527	15.96	-0.96	72.87
86528	42.84	-37.16	71.39
86529	13.19	-84.89	73.45
86530	-29.79	17.82	75.31
86531	-2.80	8.71	72.86
86532	-76.55	-95.10	74.88
86533	15.70	-38.08	72.06
86534	-34.69	-73.34	72.65
86535	1.58	95.16	72.66
86536	33.10	-83.06	74.62
86537	-83.36	43.58	70.84
86538	30.77	-66.75	71.54
86539	-53.77	-36.68	72.49
86540	72.29	19.53	72.91
86541	75.00	-16.59	76.71
86542	-37.26	-11.44	76.08
86543	82.25	-94.42	72.49
86544	51.40	-3.16	75.34
86545	-79.71	-78.59	71.18
86546	-86.54	18.29	71.44
86547	29.73	-62.09	72.98
86548	22.39	-54.18	73.30
86549	-0.57	86.69	70.29
86550	-29.12	-98.18	71.22
86551	81.45	-94.81	68.42
86552	-80.04	98.90	70.61
86553	49.16	50.73	69.68
86554	-68.26	93.40	69.22
86555	-84.75	-95.96	70.60
86556	13.13	89.85	72.63
86557	-12.95	76.67	72.47
86558	-22.59	-31.10	69.16
86559	82.65	-70.79	70.88
86560	65.54	-97.66	71.07
86561	-50.58	79.79	66.48
86562	20.43	78.55	72.71
86563	-82.09	-58.18	71.88
86564	-75.43	16.34	74.46
86565	-69.89	-3.94	76.74
86566	18.76	-89.44	71.61
86567	1.44	38.32	73.66
86568	-91.34	-49.39	70.08
86569	-11.75	-58.20	73.43
86570	-57.20	3.70	73.55
86571	-56.16	55.54	71.62
86572	-8.25	31.09	71.16
86573	32.01	71.36	73.84
86574	-99.81	14.26	68.02
86575	-100.04	67.53	76.37
86576	17.00	-49.01	71.80
86577	45.93	-60.97	69.47
86578	-68.46	63.63	74.28
86579	-18.35	-44.29	71.85
86580	-20.63	10.37	68.37
86581	52.56	98.33	72.82
86582	22.73	-46.20	70.02
86583	35.25	32.79	68.72
86584	2.81	-74.90	72.03
86585	72.39	45.61	73.37
86586	28.61	-84.56	72.74
86587	1.55	-79.85	73.68
86588	48.33	-65.84	68.28
86589	92.51	48.73	71.84
86590	47.82	91.68	70.68
86591	15.66	-34.58	73.30
86592	-57.14	-38.22	68.77
86593	3.66	-26.20	71.12
86594	-75.19	84.91	72.53
86595	30.31	4.39	70.07
86596	-4.32	-16.93	73.06
86597	2.72	-82.19	70.16
86598	37.47	-60.03	73.36
86599	49.00	-59.72	73.89
86600	-35.93	20.19	69.92
86601	86.50	92.48	71.62
86602	36.63	-10.55	73.70
86603	-87.37	-15.44	72.87
86604	23.40	-96.05	69.98
86605	-66.71	-27.18	70.71
86606	97.62	47.94	73.17
86607	39.44	-59.72	71.79
86608	-90.28	-58.70	72.00
86609	14.88	-64.66	70.26
86610	-73.59	-54.21	69.21
86611	40.52	22.08	71.90
86612	28.66	-54.96	72.11
86613	38.09	-35.47	72.19
86614	-17.59	-12.52	72.66
86615	6.02	47.28	73.46
86616	-91.72	-6.88	72.29
86617	39.36	44.70	71.44
86618	81.96	52.60	68.75
86619	-70.74	6.17	75.92
86620	56.94	-37.65	70.36
86621	76.99	54.36	73.77
86622	-88.11	15.23	71.27
86623	95.25	-79.39	70.52
86624	56.53	9.13	75.06
86625	-43.65	83.14	71.45
86626	54.72	97.28	72.95
86627	2.82	-16.43	69.34
86628	-58.68	-57.09	70.99
86629	47.70	25.13	69.64
86630	30.39	-46.48	69.32
86631	-27.39	37.47	70.81
86632	46.84	-87.02	72.75
86633	-17.63	28.60	71.55
86634	64.38	11.83	77.68
86635	-65.03	22.72	72.78
86636	73.18	-87.25	70.10
86637	-21.91	83.87	73.93
86638	28.58	-27.07	70.94
86639	-94.52	-15.89	72.80
86640	82.06	-38.36	69.62
86641	-32.56	36.58	69.35
86642	-40.89	71.26	74.74
86643	-79.45	-0.57	73.86
86644	-86.23	68.25	71.26
86645	-75.04	44.17	70.67
86646	-77.82	-3.83	70.39
86647	-18.37	68.41	72.45
86648	9.94	63.81	75.52
86649	-3.39	-26.08	72.02
86650	-24.56	32.98	72.69
86651	97.04	-49.58	74.46
86652	45.93	-25.67	69.94
86653	-67.51	-25.69	73.37
86654	48.06	-61.23	70.35
86655	57.62	30.12	68.59
86656	-0.79	-74.33	69.82
86657	-31.50	58.92	71.28
86658	95.13	-13.15	73.71
86659	-41.05	-91.30	70.60
86660	-44.10	-17.69	70.99
86661	51.67	-23.12	69.99
86662	79.08	-66.70	70.87
86663	-53.31	-11.78	73.71
86664	99.31	44.70	72.98
86665	61.94	-24.85	75.17
86666	-23.72	60.58	71.05
86667	23.57	-76.78	72.01
86668	-65.09	55.86	72.68
86669	-3.07	82.17	72.77
86670	95.63	-46.05	72.63
86671	11.09	-4.96	69.17
86672	-20.38	79.79	74.95
86673	-45.64	-24.45	72.71
86674	-32.57	12.31	72.94
86675	-15.35	22.53	69.53
86676	94.22	-64.28	70.08
86677	-99.39	74.50	74.28
86678	-28.98	-54.10	72.34
86679	-38.28	-29.27	73.89
86680	90.40	-74.94	69.85
86681	44.88	-31.91	76.25
86682	86.45	-30.15	72.43
86683	-8.30	-80.65	71.60
86684	-73.89	89.63	74.47
86685	-98.68	-78.46	69.64
86686	-57.02	13.81	72.42
86687	17.38	21.60	73.86
86688	-6.60	70.14	74.26
86689	96.75	59.83	69.68
86690	-17.14	-19.20	70.24
86691	-18.84	-22.52	70.04
86692	16.12	-17.63	74.55
86693	-49.42	88.74	74.26
86694	28.27	13.70	75.19
86695	-41.92	20.87	70.00
86696	39.16	-96.64	72.98
86697	87.96	24.40	73.36
86698	-25.59	-19.94	73.99
86699	42.96	-0.88	75.11
86700	-32.11	45.28	72.61
86701	22.46	10.67	75.99
86702	-41.30	-61.16	73.11
86703	-66.33	50.89	70.21
86704	-91.42	-70.38	73.86
86705	10.73	-7.76	71.37
86706	11.03	92.29	73.67
86707	69.51	-72.65	74.55
86708	-26.74	-80.71	72.96
86709	-84.11	-97.67	70.70
86710	33.79	-25.63	70.29
86711	21.40	-27.66	70.24
86712	-20.67	9.96	70.54
86713	96.35	51.94	70.96
86714	90.42	39.71	72.54
86715	-47.74	-42.29	67.46
86716	-14.61	75.12	73.04
86717	69.18	43.68	70.76
86718	-85.84	-98.34	70.40
86719	-5.62	-77.46	72.54
86720	-67.92	-95.10	72.35
86721	14.98	42.51	72.84
86722	96.79	-16.31	71.56
86723	70.66	-29.94	69.09
86724	4.98	85.95	74.09
86725	-26.81	-62.83	73.93
86726	-39.28	95.19	68.31
86727	11.11	38.85	73.97
86728	4.56	6.46	70.02
86729	-7.61	-4.82	69.64
86730	-53.83	45.05	72.79
86731	52.89	29.36	70.86
86732	20.97	21.07	73.08
86733	-25.96	34.13	67.65
86734	23.13	68.42	72.19
86735	57.67	55.42	71.90
86736	74.32	-27.35	70.03
86737	-2.68	71.12	70.10
86738	57.54	-32.22	71.68
86739	-57.63	-37.88	74.73
86740	-46.87	16.36	70.16
86741	-0.92	13.84	74.29
86742	11.55	-90.41	73.92
86743	-45.31	-83.69	72.68
86744	15.25	45.87	71.41
86745	12.29	62.02	73.75
86746	-7.88	-35.62	73.00
86747	-7.23	-86.71	73.53
86748	85.05	67.61	68.30
86749	48.02	8.58	73.92
86750	36.03	4.50	74.33
86751	-35.60	10.75	72.51
86752	77.94	62.32	72.15
86753	-17.93	34.68	69.28
86754	-70.70	23.64	70.17
86755	95.80	-17.57	72.26
86756	-59.60	-3.52	68.00
86757	96.27	51.76	70.81
86758	5.67	-49.65	74.26
86759	67.87	-77.67	68.42
86760	96.43	-20.84	71.65
86761	83.35	-11.65	73.05
86762	45.34	-22.88	71.35
86763	0.84	30.19	75.01
86764	-55.47	-51.33	75.55
86765	-61.63	80.76	72.05
86766	51.36	4.57	70.03
86767	-9.68	29.11	74.59
86768	-34.71	72.39	72.87
86769	-35.21	-6.81	66.63
86770	-3.57	-38.41	73.67
86771	75.22	37.23	68.74
86772	57.47	74.49	72.88
86773	-11.21	-36.06	69.68
86774	-78.16	-44.14	70.40
86775	-14.33	-80.73	72.35
86776	37.02	-30.38	69.65
86777	7.02	-19.44	71.83
86778	45.34	-92.54	71.67
86779	-88.86	91.07	73.11
86780	-45.47	-47.29	71.97
86781	70.63	-92.91	67.80
86782	55.08	-37.45	72.36
86783	36.80	-79.42	72.36
86784	-65.46	-98.41	74.68
86785	13.17	32.16	75.43
86786	-36.83	-9.81	74.38
86787	-31.00	-78.76	71.83
86788	-35.73	58.19	72.51
86789	-17.02	-14.69	72.09
86790	-84.94	68.66	70.37
86791	3.98	52.28	73.92
86792	-62.53	-89.00	73.07
86793	-65.77	83.61	72.19
86794	-81.14	-53.82	71.42
86795	74.28	-26.62	73.49
86796	-1.91	46.31	74.69
86797	-22.13	-47.22	72.47
86798	-91.94	-84.13	69.69
86799	-27.25	-56.40	71.93
86800	-83.14	87.52	67.89
86801	75.16	-20.17	73.19
86802	-22.89	-56.44	73.87
86803	-0.13	41.18	68.96
86804	-98.65	82.86	73.51
86805	-72.51	-83.39	70.51
86806	51.51	30.07	70.82
86807	68.88	89.18	69.60
86808	41.66	-96.68	73.61
86809	74.79	59.92	72.24
86810	-50.90	49.67	73.42
86811	-69.70	46.99	72.10
86812	-4.82	11.98	73.21
86813	100.17	3.64	72.36
86814	26.45	-26.88	74.22
86815	46.64	43.70	68.69
86816	-40.56	21.00	69.48
86817	-76.27	38.15	72.10
86818	66.96	23.00	72.28
86819	-20.47	67.51	70.83
86820	6.66	5.42	70.39
86821	85.12	-42.63	73.44
86822	-64.11	54.20	74.65
86823	-53.45	76.35	71.22
86824	57.52	-77.85	67.75
86825	36.27	-93.39	73.09
86826	71.22	67.78	71.20
86827	53.40	-33.60	73.29
86828	-20.85	52.57	72.26
86829	69.64	-93.00	72.08
86830	-74.12	16.07	71.03
86831	49.50	-14.48	70.75
86832	-62.33	72.44	73.53
86833	-76.13	-96.77	71.61
86834	-4.76	3.20	69.62
86835	70.54	-99.50	70.63
86836	-92.19	54.25	70.87
86837	-40.73	-56.10	75.99
86838	9.25	6.23	73.89
86839	-78.95	-35.23	71.57
86840	27.77	57.53	72.93
86841	-27.42	-2.21	73.71
86842	26.70	-74.62	72.58
86843	64.98	-94.35	67.39
86844	77.75	35.02	71.51
86845	-88.95	-98.17	72.20
86846	-48.10	60.36	73.01
86847	-13.24	-11.43	72.20
86848	34.59	10.22	71.00
86849	-8.40	-71.37	69.93
86850	-88.58	-38.47	75.44
86851	-68.67	-80.77	71.48
86852	-81.41	-10.79	73.99
86853	-36.67	25.44	68.74
86854	95.03	-14.81	73.24
86855	91.20	23.20	72.79
86856	-57.49	-35.61	67.41
86857	-77.21	67.61	75.30
86858	-11.83	86.38	71.42
86859	73.46	-33.48	70.31
86860	19.80	84.32	73.61
86861	-31.45	70.09	73.99
86862	46.47	56.50	73.51
86863	-40.54	-20.33	70.54
86864	-33.67	51.46	70.86
86865	7.70	-20.05	74.73
86866	-86.81	38.23	70.30
86867	-0.62	-69.62	72.61
86868	-72.76	63.91	70.65
86869	54.82	-76.73	73.34
86870	-51.50	47.82	75.18
86871	46.68	-10.39	74.62
86872	-88.79	68.47	74.00
86873	-39.78	-1.02	75.64
86874	53.84	-66.71	70.81
86875	64.89	-24.56	70.96
86876	-82.00	-65.36	69.54
86877	-54.66	62.68	73.42
86878	91.55	3.80	72.57
86879	-57.26	-41.33	69.62
86880	-45.54	48.84	71.20
86881	38.62	-31.95	68.27
86882	-12.12	-61.00	69.56
86883	-2.37	16.52	72.28
86884	-98.88	-46.15	74.15
86885	39.19	-49.38	67.88
86886	-99.73	-15.33	72.05
86887	41.83	-89.12	72.50
86888	-47.47	-99.35	71.84
86889	10.26	-93.62	72.73
86890	-67.27	-25.25	70.56
86891	-17.58	-48.46	74.29
86892	10.39	26.55	72.08
86893	-85.79	1.34	70.32
86894	-68.85	-44.04	68.72
86895	60.41	-14.99	74.69
86896	-95.40	-0.97	74.07
86897	52.67	-6.52	71.45
86898	37.04	-49.70	70.32
86899	-90.21	40.55	71.53
86900	2.95	46.38	71.84
86901	90.77	3.03	75.99
86902	-67.55	33.00	67.66
86903	14.71	-15.62	72.11
86904	33.04	-76.03	72.36
86905	-6.64	66.38	72.17
86906	-0.68	74.57	71.37
86907	-83.08	-89.89	70.21
86908	0.33	-67.47	71.94
86909	12.04	31.68	73.78
86910	-11.31	-27.75	74.00
86911	-83.31	-6.51	72.13
86912	71.29	69.35	71.05
86913	85.96	9.32	71.64
86914	-80.14	94.56	70.16
86915	-50.32	23.01	72.75
86916	42.34	-60.95	71.96
86917	-73.16	74.99	69.43
86918	73.84	39.95	71.30
86919	-40.03	6.49	73.16
86920	64.91	52.72	69.31
86921	-25.94	-35.17	75.51
86922	26.90	-8.22	71.79
86923	-24.27	-72.58	73.03
86924	24.51	87.58	69.99
86925	59.70	-89.40	71.38
86926	-41.17	75.59	75.78
86927	6.28	-69.89	73.48
86928	45.14	-7.56	72.74
86929	38.64	64.40	70.59
86930	-11.00	86.71	71.65
86931	-12.79	-69.46	73.37
86932	-72.64	13.04	70.51
86933	-94.67	-99.80	71.73
86934	-47.41	-34.11	70.87
86935	8.69	-81.30	73.77
86936	-81.18	82.55	71.92
86937	-16.07	45.32	71.31
86938	-25.67	57.86	73.85
86939	72.94	98.64	71.50
86940	45.24	31.84	70.44
86941	-89.96	-96.53	73.17
86942	5.83	15.32	73.50
86943	-67.82	-48.83	73.25
86944	-92.64	69.82	70.28
86945	-85.43	-4.04	74.51
86946	58.73	2.58	73.28
86947	27.30	85.29	71.85
86948	-82.98	33.22	74.70
86949	88.09	-31.59	72.19
86950	100.51	-3.42	71.82
86951	-13.89	-82.27	76.88
86952	-21.47	70.64	74.13
86953	62.65	51.06	73.22
86954	26.70	35.99	70.17
86955	50.10	-28.46	71.81
86956	-32.97	59.34	70.60
86957	-25.59	73.66	73.20
86958	-24.15	6.39	76.65
86959	-75.37	-17.79	71.77
86960	-22.00	-58.20	68.64
86961	78.37	-64.87	71.23
86962	42.98	4.87	74.58
86963	-77.58	59.60	73.34
86964	-60.91	-90.49	76.37
86965	-72.79	-62.40	74.00
86966	5.89	14.93	71.31
86967	-44.66	84.22	72.13
86968	-15.84	-82.41	73.21
86969	36.08	-90.33	71.00
86970	53.18	-14.02	71.62
86971	-18.20	-79.19	73.48
86972	-55.08	56.41	71.60
86973	94.47	20.37	71.55
86974	-37.60	-79.90	72.99
86975	-97.01	40.80	70.68
86976	-38.30	81.36	72.55
86977	75.94	-93.92	68.55
86978	-12.37	97.96	74.00
86979	63.69	25.91	69.99
86980	-92.53	91.50	71.30
86981	62.72	12.56	72.08
86982	7.43	-81.15	73.47
86983	-2.22	89.79	72.17
86984	-62.96	-66.35	66.57
86985	-100.14	90.02	73.56
86986	20.63	-17.54	72.28
86987	-88.77	65.35	76.63
86988	-61.53	-94.70	69.71
86989	-14.28	1.87	74.25
86990	-74.60	-11.09	72.81
86991	-57.73	-13.10	72.44
86992	-27.53	-81.39	72.74
86993	-8.81	59.69	72.51
86994	-82.84	-43.72	72.86
86995	-13.59	-75.36	74.03
86996	-51.42	-50.08	77.04
86997	37.99	54.81	69.03
86998	-32.02	-63.23	72.61
86999	45.20	4.82	72.26
87000	-31.37	47.06	74.46
87001	-5.16	89.06	72.20
87002	-72.07	5.87	74.51
87003	54.01	-32.00	74.85
87004	11.37	-60.47	72.36
87005	71.07	37.37	72.35
87006	29.64	-87.66	72.48
87007	-74.53	-99.50	70.45
87008	-67.65	16.46	71.62
87009	59.79	-50.09	71.95
87010	73.14	-54.20	72.41
87011	-25.05	-78.89	72.10
87012	-4.28	-86.86	75.45
87013	75.72	63.50	72.81
87014	-51.08	21.73	74.34
87015	-33.08	18.54	75.01
87016	-33.01	61.17	71.99
87017	7.80	-2.29	68.43
87018	-31.96	-38.99	74.35
87019	65.51	78.41	69.51
87020	0.54	35.38	73.04
87021	16.98	-67.03	71.18
87022	47.73	41.25	69.25
87023	-68.32	81.08	68.60
87024	-42.49	91.67	74.42
87025	-70.21	-69.55	72.34
87026	-62.33	4.74	73.03
87027	-48.84	32.00	70.95
87028	16.89	-73.51	74.06
87029	-5.30	66.40	69.87
87030	48.21	62.62	73.21
87031	-14.86	-84.00	73.35
87032	23.19	91.94	70.41
87033	13.11	90.03	71.03
87034	-46.45	-21.97	71.06
87035	70.24	56.89	72.05
87036	-87.19	-12.78	71.75
87037	86.66	61.14	73.51
87038	-71.93	-81.26	72.02
87039	42.42	-16.21	71.23
87040	-89.59	73.61	70.26
87041	15.04	-53.32	74.77
87042	-21.85	65.80	72.92
87043	78.68	96.23	71.67
87044	93.69	-26.23	73.31
87045	62.63	42.30	73.96
87046	-64.80	-52.42	68.91
87047	57.30	59.58	70.91
87048	-60.08	-29.58	71.45
87049	49.41	-5.33	73.80
87050	49.05	19.84	71.59
87051	-48.65	61.86	71.25
87052	-93.54	-63.19	74.98
87053	24.20	-65.87	74.84
87054	-44.05	-32.79	70.18
87055	18.72	-33.84	72.48
87056	-59.98	-66.85	71.05
87057	13.64	18.97	71.55
87058	100.35	-7.89	75.05
87059	14.00	93.44	76.03
87060	65.09	-22.76	70.15
87061	34.94	-98.32	73.59
87062	24.61	-7.16	72.15
87063	59.26	64.93	71.53
87064	63.26	9.27	72.66
87065	-40.80	12.91	74.13
87066	-70.48	9.95	71.69
87067	-24.44	-64.62	71.02
87068	48.16	99.56	73.53
87069	-27.89	-95.69	72.03
87070	-32.82	90.03	73.64
87071	-29.94	7.80	73.91
87072	-75.82	81.90	71.75
87073	-74.43	-75.87	73.94
87074	-25.39	40.97	73.85
87075	-83.63	-60.50	72.83
87076	-82.39	51.91	73.05
87077	-58.62	42.23	72.96
87078	-55.25	-100.16	74.68
87079	7.76	-90.78	72.81
87080	10.12	65.76	73.28
87081	21.12	38.23	72.65
87082	-22.49	96.49	73.49
87083	75.21	-75.73	68.09
87084	96.05	-53.68	72.07
87085	-71.22	-36.57	73.21
87086	-64.46	-1.36	69.18
87087	69.63	-38.68	71.19
87088	-18.26	97.00	73.46
87089	-15.15	56.56	72.45
87090	39.17	0.62	72.16
87091	96.25	56.58	70.93
87092	-46.47	-62.37	68.37
87093	-1.79	-2.11	68.75
87094	-61.52	-95.03	71.81
87095	7.10	47.59	69.50
